reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22119127018 | IV | 119 | 119404 | Introduction to Fluid Mechanics | theory | THEORY_100 | 3.00 | F | C | B | 7 | 8 | 3.00 | 44^ | 27 | 71 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119127018 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119127018&exam_held=December%2F2025
22119127019 | IV | 119 | 119406 | Materials, Testing & Evaluation | theory | THEORY_100 | 2.00 | F | D | C | 6 | 7 | 2.00 | 43^ | 26 | 69 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119127019 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119127019&exam_held=December%2F2025
22119128001 | IV | 119 | 119405 | Structural Analysis | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 24 | 61 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128001 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128001&exam_held=December%2F2025
22119128005 | IV | 119 | 119406 | Materials, Testing & Evaluation | theory | THEORY_100 | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 18 | 53 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128005 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128005&exam_held=December%2F2025
22119128005 | IV | 119 | 119407P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | F | P | 0 | 5 | 10.00 | 38^ | AB | 38 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128005 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128005&exam_held=December%2F2025
22119128010 | IV | 119 | 119407P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | F | P | 0 | 5 | 10.00 | 41^ | AB | 41 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128010 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128010&exam_held=December%2F2025
22119128016 | IV | 119 | 119406 | Materials, Testing & Evaluation | theory | THEORY_100 | 2.00 | F | P | D | 5 | 6 | 2.00 | 36^ | 19 | 55 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128016 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128016&exam_held=December%2F2025
22119128019 | IV | 119 | 119401 | Mechanical Engineering | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 22 | 56 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128019 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128019&exam_held=December%2F2025
22119128024 | IV | 119 | 119401 | Mechanical Engineering | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 24 | 54 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128024 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128024&exam_held=December%2F2025
22119128024 | IV | 119 | 119404 | Introduction to Fluid Mechanics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 19 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22119128024 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22119128024&exam_held=December%2F2025
22151131002 | IV | 151 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 35^ | 27 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151131002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151131002&exam_held=December%2F2025
22151131007 | IV | 151 | 100407 | Human Resource Development and Organizational Behavior | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 16 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151131007 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151131007&exam_held=December%2F2025
22151131017 | IV | 151 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 25 | 50 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151131017 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151131017&exam_held=December%2F2025
22151144019 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 17 | 55 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144019 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144019&exam_held=December%2F2025
22151144019 | IV | 151 | 105402 | Design & Analysis of Algorithms | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 52^ | 15 | 67 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144019 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144019&exam_held=December%2F2025
22151144026 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 19 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144026 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144026&exam_held=December%2F2025
22151144032 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 19 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144032 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144032&exam_held=December%2F2025
22151144036 | IV | 151 | 105402 | Design & Analysis of Algorithms | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 19 | 63 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144036&exam_held=December%2F2025
22151144045 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 23 | 65 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144045&exam_held=December%2F2025
22151144054 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 37^ | 26 | 63 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144054 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144054&exam_held=December%2F2025
22151144056 | IV | 151 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 17 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151144056 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151144056&exam_held=December%2F2025
22151158011 | IV | 151 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 21 | 52 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158011 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158011&exam_held=December%2F2025
22151158015 | IV | 151 | 105402 | Design & Analysis of Algorithms | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 20 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158015 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158015&exam_held=December%2F2025
22151158015 | IV | 151 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 25 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158015 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158015&exam_held=December%2F2025
22151158020 | IV | 151 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 22 | 68 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158020 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158020&exam_held=December%2F2025
22151158040 | IV | 151 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 26 | 59 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158040&exam_held=December%2F2025
22151158047 | IV | 151 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 24 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158047 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158047&exam_held=December%2F2025
22151158057 | IV | 151 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 18 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158057 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158057&exam_held=December%2F2025
22151158059 | IV | 151 | 100407 | Human Resource Development and Organizational Behavior | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 25 | 61 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22151158059 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22151158059&exam_held=December%2F2025
22152146016 | IV | 152 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 49^ | 20 | 69 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152146016 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152146016&exam_held=December%2F2025
22152146045 | IV | 152 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 11 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152146045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152146045&exam_held=December%2F2025
22152146050 | IV | 152 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 29^ | 22 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152146050 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152146050&exam_held=December%2F2025
22152159022 | IV | 152 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 44^ | 25 | 69 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152159022 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152159022&exam_held=December%2F2025
22152159024 | IV | 152 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 16 | 55 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152159024 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152159024&exam_held=December%2F2025
22152159043 | IV | 152 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 21 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152159043 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152159043&exam_held=December%2F2025
22152159043 | IV | 152 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 20 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22152159043 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22152159043&exam_held=December%2F2025
22153132013 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 38^ | 22 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153132013 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153132013&exam_held=December%2F2025
22153132013 | IV | 153 | 105402 | Design & Analysis of Algorithms | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 45^ | 19 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153132013 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153132013&exam_held=December%2F2025
22153132019 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | C | B | 7 | 8 | 4.00 | 46^ | 27 | 73 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153132019 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153132019&exam_held=December%2F2025
22153132058 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 40^ | 24 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153132058 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153132058&exam_held=December%2F2025
22153140002 | IV | 153 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 26 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153140002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153140002&exam_held=December%2F2025
22153145013 | IV | 153 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 20 | 59 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145013 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145013&exam_held=December%2F2025
22153145014 | IV | 153 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 23 | 50 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145014 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145014&exam_held=December%2F2025
22153145028 | IV | 153 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 45^ | 17 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145028 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145028&exam_held=December%2F2025
22153145028 | IV | 153 | 105403 | Operating Systems | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 17 | 59 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145028 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145028&exam_held=December%2F2025
22153145041 | IV | 153 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 20 | 56 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145041 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145041&exam_held=December%2F2025
22153145045 | IV | 153 | 105401 | Computer Organization & Architecture | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 20 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153145045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153145045&exam_held=December%2F2025
22153153014 | IV | 153 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 26 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153014 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153014&exam_held=December%2F2025
22153153025 | IV | 153 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 26 | 57 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153025 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153025&exam_held=December%2F2025
22153153030 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 25 | 56 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153030 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153030&exam_held=December%2F2025
22153153036 | IV | 153 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 35^ | 27 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153036&exam_held=December%2F2025
22153153037 | IV | 153 | 100403 | Digital Electronics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 26 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153037 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153037&exam_held=December%2F2025
22153153037 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 29^ | 22 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153037 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153037&exam_held=December%2F2025
22153153042 | IV | 153 | 100404 | Discrete Mathematics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 34^ | 24 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22153153042 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22153153042&exam_held=December%2F2025
